,NeighborhoodName,PointLocation,UBERTime0,CaptureData0,UBERTime1,CaptureData1,UBERTime2,CaptureData2,UBERTime3,CaptureData3,UBERTime4,CaptureData4,UBERTime5,CaptureData5,UBERTime6,CaptureData6,UBERTime7,CaptureData7,UBERTime8,CaptureData8,UBERTime9,CaptureData9,UBERTime10,CaptureData10,UBERTime11,CaptureData11,UBERTime12,CaptureData12,UBERTime13,CaptureData13,UBERTime14,CaptureData14,UBERTime15,CaptureData15,UBERTime16,CaptureData16,UBERTime17,CaptureData17,UBERTime18,CaptureData18,UBERTime19,CaptureData19,UBERTime20,CaptureData20,UBERTime21,CaptureData21,UBERTime22,CaptureData22,UBERTime23,CaptureData23,UBERTime24,CaptureData24,UBERTime25,CaptureData25,UBERTime26,CaptureData26,UBERTime27,CaptureData27,UBERTime28,CaptureData28,UBERTime29,CaptureData29,UBERTime30,CaptureData30,UBERTime31,CaptureData31,UBERTime32,CaptureData32,UBERTime33,CaptureData33,UBERTime34,CaptureData34,UBERTime35,CaptureData35,UBERTime36,CaptureData36,UBERTime37,CaptureData37,UBERTime38,CaptureData38,UBERTime39,CaptureData39,UBERTime40,CaptureData40,UBERTime41,CaptureData41,UBERTime42,CaptureData42,UBERTime43,CaptureData43,UBERTime44,CaptureData44,UBERTime45,CaptureData45,UBERTime46,CaptureData46,UBERTime47,CaptureData47,UBERTime48,CaptureData48,UBERTime49,CaptureData49,UBERTime50,CaptureData50,UBERTime51,CaptureData51,UBERTime52,CaptureData52,UBERTime53,CaptureData53,UBERTime54,CaptureData54,UBERTime55,CaptureData55,UBERTime56,CaptureData56,UBERTime57,CaptureData57,UBERTime58,CaptureData58,UBERTime59,CaptureData59,UBERTime60,CaptureData60,UBERTime61,CaptureData61,UBERTime62,CaptureData62,UBERTime63,CaptureData63,UBERTime64,CaptureData64,UBERTime65,CaptureData65,UBERTime66,CaptureData66,UBERTime67,CaptureData67,UBERTime68,CaptureData68,UBERTime69,CaptureData69,UBERTime70,CaptureData70,UBERTime71,CaptureData71,UBERTime72,CaptureData72,UBERTime73,CaptureData73,UBERTime74,CaptureData74,UBERTime75,CaptureData75,UBERTime76,CaptureData76,UBERTime77,CaptureData77,UBERTime78,CaptureData78,UBERTime79,CaptureData79,UBERTime80,CaptureData80,UBERTime81,CaptureData81,UBERTime82,CaptureData82,UBERTime83,CaptureData83,UBERTime84,CaptureData84,UBERTime85,CaptureData85,UBERTime86,CaptureData86,UBERTime87,CaptureData87,UBERTime88,CaptureData88,UBERTime89,CaptureData89
0,Pitimbu,"[-5.8666680697363764, -35.236208172911795]",120,2017-10-20 09:13:40,180,2017-10-20 09:17:40,120,2017-10-20 09:21:40,120,2017-10-20 09:25:40,300,2017-10-20 09:33:40,240,2017-10-20 09:29:40,300,2017-10-20 09:41:40,300,2017-10-20 09:37:40,300,2017-10-20 09:45:41,240,2017-10-20 09:49:40,120,2017-10-20 09:53:40,120,2017-10-20 09:57:40,120,2017-10-20 10:01:40,240,2017-10-20 10:09:40,120,2017-10-20 10:05:40,360,2017-10-20 10:17:40,300,2017-10-20 10:13:40,360,2017-10-20 10:21:40,180,2017-10-20 10:29:40,360,2017-10-20 10:25:41,180,2017-10-20 10:33:41,240,2017-10-20 10:37:40,180,2017-10-20 10:41:41,420,2017-10-20 10:45:41,360,2017-10-20 10:49:41,480,2017-10-20 10:57:41,540,2017-10-20 10:53:41,480,2017-10-20 11:01:40,360,2017-10-20 11:05:41,420.0,2017-10-20 11:13:40,360.0,2017-10-20 11:09:41,360.0,2017-10-20 11:17:41,300,2017-10-20 11:25:41,180.0,2017-10-20 11:21:41,300,2017-10-20 11:29:41,300,2017-10-20 11:37:41,360.0,2017-10-20 11:41:40,240.0,2017-10-20 11:33:40,480,2017-10-20 11:45:40,540.0,2017-10-20 11:53:40,420.0,2017-10-20 11:49:40,300.0,2017-10-20 11:57:41,360,2017-10-20 12:01:41,420,2017-10-20 12:05:41,360.0,2017-10-20 12:09:41,360.0,2017-10-20 12:13:41,180,2017-10-20 12:21:40,420.0,2017-10-20 12:17:41,240.0,2017-10-20 12:25:41,360.0,2017-10-20 12:29:41,120.0,2017-10-20 12:37:41,240.0,2017-10-20 12:33:41,420.0,2017-10-20 12:45:41,300,2017-10-20 12:41:41,180.0,2017-10-20 12:49:41,300.0,2017-10-20 12:55:49,240.0,2017-10-20 12:57:41,300.0,2017-10-20 13:01:41,360,2017-10-20 13:09:41,300,2017-10-20 13:05:41,360,2017-10-20 13:17:41,300,2017-10-20 13:13:41,180,2017-10-20 13:25:41,180,2017-10-20 13:21:40,360,2017-10-20 13:33:41,180,2017-10-20 13:29:41,240,2017-10-20 13:37:41,300,2017-10-20 13:41:41,360,2017-10-20 13:45:41,300.0,2017-10-20 13:49:41,120.0,2017-10-20 13:53:41,300.0,2017-10-20 13:57:41,300.0,2017-10-20 14:01:41,300.0,2017-10-20 14:05:41,240,2017-10-20 14:13:41,240,2017-10-20 14:09:42,300.0,2017-10-20 14:17:41,120.0,2017-10-20 14:25:40,300.0,2017-10-20 14:21:41,120,2017-10-20 14:29:40,120.0,2017-10-20 14:33:41,240.0,2017-10-20 14:41:41,360.0,2017-10-20 14:37:41,180.0,2017-10-20 14:49:41,180.0,2017-10-20 14:45:41,360.0,2017-10-20 14:53:41,480.0,2017-10-20 14:57:41,300,2017-10-20 15:01:40,120,2017-10-20 15:05:41,180,2017-10-20 15:09:41
1,Pitimbu,"[-5.864806935890528, -35.235848150474915]",180,2017-10-20 09:13:41,120,2017-10-20 09:17:41,180,2017-10-20 09:21:41,180,2017-10-20 09:25:41,300,2017-10-20 09:33:41,180,2017-10-20 09:29:41,300,2017-10-20 09:41:41,300,2017-10-20 09:37:41,300,2017-10-20 09:45:41,240,2017-10-20 09:49:41,180,2017-10-20 09:53:41,120,2017-10-20 09:57:41,120,2017-10-20 10:01:41,240,2017-10-20 10:09:42,120,2017-10-20 10:05:41,360,2017-10-20 10:17:41,300,2017-10-20 10:13:41,360,2017-10-20 10:21:42,240,2017-10-20 10:29:42,360,2017-10-20 10:25:42,240,2017-10-20 10:33:43,240,2017-10-20 10:37:42,180,2017-10-20 10:43:50,360,2017-10-20 10:45:43,360,2017-10-20 10:49:42,240,2017-10-20 10:57:43,540,2017-10-20 10:53:43,300,2017-10-20 11:01:43,300,2017-10-20 11:05:42,420.0,2017-10-20 11:13:42,360.0,2017-10-20 11:09:42,360.0,2017-10-20 11:17:43,300,2017-10-20 11:25:43,120.0,2017-10-20 11:21:43,300,2017-10-20 11:29:42,300,2017-10-20 11:37:42,300.0,2017-10-20 11:41:41,300.0,2017-10-20 11:33:41,420,2017-10-20 11:45:41,420.0,2017-10-20 11:53:42,360.0,2017-10-20 11:49:42,180.0,2017-10-20 11:57:42,360,2017-10-20 12:01:42,300,2017-10-20 12:05:43,360.0,2017-10-20 12:09:42,300.0,2017-10-20 12:13:42,120,2017-10-20 12:21:41,360.0,2017-10-20 12:17:42,180.0,2017-10-20 12:25:42,360.0,2017-10-20 12:29:43,120.0,2017-10-20 12:37:43,180.0,2017-10-20 12:33:42,360.0,2017-10-20 12:45:43,300,2017-10-20 12:41:43,300.0,2017-10-20 12:51:50,300.0,2017-10-20 12:55:50,180.0,2017-10-20 12:57:43,240.0,2017-10-20 13:01:43,300,2017-10-20 13:09:42,240,2017-10-20 13:05:43,300,2017-10-20 13:17:43,300,2017-10-20 13:13:42,180,2017-10-20 13:25:43,180,2017-10-20 13:21:41,300,2017-10-20 13:33:42,180,2017-10-20 13:29:43,240,2017-10-20 13:37:42,240,2017-10-20 13:41:43,360,2017-10-20 13:45:42,300.0,2017-10-20 13:49:43,120.0,2017-10-20 13:53:43,240.0,2017-10-20 13:59:50,240.0,2017-10-20 14:01:43,300.0,2017-10-20 14:05:42,240,2017-10-20 14:13:43,240,2017-10-20 14:09:43,240.0,2017-10-20 14:17:43,120.0,2017-10-20 14:25:42,300.0,2017-10-20 14:21:42,120,2017-10-20 14:29:42,120.0,2017-10-20 14:33:43,180.0,2017-10-20 14:41:42,240.0,2017-10-20 14:37:43,120.0,2017-10-20 14:49:43,120.0,2017-10-20 14:45:43,300.0,2017-10-20 14:53:43,360.0,2017-10-20 14:57:43,180,2017-10-20 15:01:42,120,2017-10-20 15:05:43,120,2017-10-20 15:09:48
2,Pitimbu,"[-5.8570250854905845, -35.241929993990915]",300,2017-10-20 09:13:42,120,2017-10-20 09:17:42,120,2017-10-20 09:21:42,240,2017-10-20 09:25:42,180,2017-10-20 09:33:42,240,2017-10-20 09:29:42,240,2017-10-20 09:41:42,240,2017-10-20 09:37:42,240,2017-10-20 09:45:43,120,2017-10-20 09:49:42,120,2017-10-20 09:53:42,240,2017-10-20 09:57:42,180,2017-10-20 10:01:42,240,2017-10-20 10:09:43,180,2017-10-20 10:05:42,300,2017-10-20 10:17:42,300,2017-10-20 10:13:42,240,2017-10-20 10:21:43,300,2017-10-20 10:29:43,300,2017-10-20 10:25:43,240,2017-10-20 10:33:44,240,2017-10-20 10:37:44,240,2017-10-20 10:43:51,360,2017-10-20 10:45:44,420,2017-10-20 10:49:44,240,2017-10-20 10:57:44,600,2017-10-20 10:53:44,360,2017-10-20 11:01:45,240,2017-10-20 11:05:44,480.0,2017-10-20 11:13:44,240.0,2017-10-20 11:09:43,240.0,2017-10-20 11:17:44,120,2017-10-20 11:25:44,180.0,2017-10-20 11:21:44,480,2017-10-20 11:31:50,540,2017-10-20 11:37:43,360.0,2017-10-20 11:41:42,420.0,2017-10-20 11:33:42,420,2017-10-20 11:45:42,360.0,2017-10-20 11:53:43,240.0,2017-10-20 11:49:43,360.0,2017-10-20 11:57:44,300,2017-10-20 12:01:43,180,2017-10-20 12:05:44,180.0,2017-10-20 12:09:43,120.0,2017-10-20 12:13:43,120,2017-10-20 12:21:42,180.0,2017-10-20 12:17:43,120.0,2017-10-20 12:25:43,120.0,2017-10-20 12:29:44,120.0,2017-10-20 12:37:44,120.0,2017-10-20 12:33:44,240.0,2017-10-20 12:45:44,240,2017-10-20 12:41:44,240.0,2017-10-20 12:51:51,180.0,2017-10-20 12:55:52,180.0,2017-10-20 12:57:45,180.0,2017-10-20 13:03:52,300,2017-10-20 13:09:44,180,2017-10-20 13:05:44,240,2017-10-20 13:17:44,180,2017-10-20 13:13:43,240,2017-10-20 13:25:44,180,2017-10-20 13:21:43,120,2017-10-20 13:33:45,240,2017-10-20 13:29:44,240,2017-10-20 13:37:44,180,2017-10-20 13:41:44,240,2017-10-20 13:45:44,300.0,2017-10-20 13:49:45,240.0,2017-10-20 13:53:44,180.0,2017-10-20 13:59:52,240.0,2017-10-20 14:01:44,180.0,2017-10-20 14:05:43,180,2017-10-20 14:13:44,180,2017-10-20 14:09:45,240.0,2017-10-20 14:19:52,180.0,2017-10-20 14:25:43,180.0,2017-10-20 14:21:44,180,2017-10-20 14:29:43,120.0,2017-10-20 14:33:44,120.0,2017-10-20 14:41:44,180.0,2017-10-20 14:37:44,300.0,2017-10-20 14:49:45,300.0,2017-10-20 14:45:45,300.0,2017-10-20 14:53:46,180.0,2017-10-20 14:57:46,300,2017-10-20 15:01:44,180,2017-10-20 15:05:44,180,2017-10-20 15:09:49
3,Planalto,"[-5.846801153276588, -35.25971703899338]",240,2017-10-20 09:13:43,180,2017-10-20 09:17:43,240,2017-10-20 09:21:43,240,2017-10-20 09:25:43,180,2017-10-20 09:33:43,240,2017-10-20 09:29:43,240,2017-10-20 09:41:43,240,2017-10-20 09:37:43,240,2017-10-20 09:45:44,240,2017-10-20 09:49:43,240,2017-10-20 09:53:42,180,2017-10-20 09:57:43,240,2017-10-20 10:01:43,120,2017-10-20 10:09:43,180,2017-10-20 10:05:43,300,2017-10-20 10:17:43,300,2017-10-20 10:15:50,120,2017-10-20 10:21:43,240,2017-10-20 10:29:45,180,2017-10-20 10:25:45,180,2017-10-20 10:33:46,180,2017-10-20 10:37:45,180,2017-10-20 10:43:53,480,2017-10-20 10:45:46,600,2017-10-20 10:49:46,540,2017-10-20 10:57:45,600,2017-10-20 10:53:46,300,2017-10-20 11:01:46,480,2017-10-20 11:05:46,540.0,2017-10-20 11:13:45,600.0,2017-10-20 11:09:44,420.0,2017-10-20 11:17:46,360,2017-10-20 11:25:46,360.0,2017-10-20 11:21:46,300,2017-10-20 11:31:51,360,2017-10-20 11:37:45,240.0,2017-10-20 11:41:43,300.0,2017-10-20 11:33:43,120,2017-10-20 11:45:44,240.0,2017-10-20 11:53:45,180.0,2017-10-20 11:49:45,420.0,2017-10-20 11:57:46,300,2017-10-20 12:01:44,360,2017-10-20 12:05:46,360.0,2017-10-20 12:09:44,420.0,2017-10-20 12:13:45,240,2017-10-20 12:21:43,300.0,2017-10-20 12:17:44,120.0,2017-10-20 12:25:44,240.0,2017-10-20 12:29:46,240.0,2017-10-20 12:37:46,180.0,2017-10-20 12:33:46,240.0,2017-10-20 12:45:46,120,2017-10-20 12:41:45,300.0,2017-10-20 12:51:53,480.0,2017-10-20 12:55:54,420.0,2017-10-20 12:57:47,360.0,2017-10-20 13:03:53,360,2017-10-20 13:09:46,360,2017-10-20 13:05:46,240,2017-10-20 13:17:46,240,2017-10-20 13:15:52,420,2017-10-20 13:25:46,420,2017-10-20 13:21:44,360,2017-10-20 13:33:46,360,2017-10-20 13:29:46,300,2017-10-20 13:37:45,300,2017-10-20 13:41:46,240,2017-10-20 13:45:45,420.0,2017-10-20 13:49:46,240.0,2017-10-20 13:53:45,120.0,2017-10-20 13:59:54,120.0,2017-10-20 14:01:46,120.0,2017-10-20 14:05:45,240,2017-10-20 14:13:46,120,2017-10-20 14:09:47,240.0,2017-10-20 14:19:54,180.0,2017-10-20 14:25:45,240.0,2017-10-20 14:21:45,300,2017-10-20 14:29:45,240.0,2017-10-20 14:33:46,360.0,2017-10-20 14:41:46,420.0,2017-10-20 14:37:46,240.0,2017-10-20 14:49:49,360.0,2017-10-20 14:45:47,180.0,2017-10-20 14:53:48,480.0,2017-10-20 14:57:58,240,2017-10-20 15:01:45,300,2017-10-20 15:05:46,120,2017-10-20 15:09:51
4,Planalto,"[-5.8451876578023, -35.24675161806431]",240,2017-10-20 09:13:43,180,2017-10-20 09:17:44,240,2017-10-20 09:21:44,300,2017-10-20 09:25:44,240,2017-10-20 09:33:44,300,2017-10-20 09:29:44,180,2017-10-20 09:41:44,240,2017-10-20 09:37:44,240,2017-10-20 09:45:44,180,2017-10-20 09:49:44,300,2017-10-20 09:53:43,240,2017-10-20 09:57:44,360,2017-10-20 10:01:44,180,2017-10-20 10:09:44,300,2017-10-20 10:05:44,420,2017-10-20 10:17:44,300,2017-10-20 10:15:51,180,2017-10-20 10:21:44,300,2017-10-20 10:29:47,300,2017-10-20 10:25:47,300,2017-10-20 10:33:48,300,2017-10-20 10:37:47,300,2017-10-20 10:43:54,360,2017-10-20 10:45:47,540,2017-10-20 10:49:48,480,2017-10-20 10:57:47,480,2017-10-20 10:53:48,360,2017-10-20 11:01:47,300,2017-10-20 11:05:47,540.0,2017-10-20 11:13:46,540.0,2017-10-20 11:09:45,360.0,2017-10-20 11:17:47,180,2017-10-20 11:25:48,300.0,2017-10-20 11:21:48,300,2017-10-20 11:31:52,540,2017-10-20 11:37:46,300.0,2017-10-20 11:41:45,360.0,2017-10-20 11:33:44,300,2017-10-20 11:45:45,420.0,2017-10-20 11:53:47,420.0,2017-10-20 11:49:46,180.0,2017-10-20 11:57:47,180,2017-10-20 12:01:45,120,2017-10-20 12:05:47,120.0,2017-10-20 12:09:45,300.0,2017-10-20 12:13:46,360,2017-10-20 12:21:43,180.0,2017-10-20 12:17:46,180.0,2017-10-20 12:25:45,180.0,2017-10-20 12:29:47,180.0,2017-10-20 12:37:47,180.0,2017-10-20 12:33:47,300.0,2017-10-20 12:45:47,180,2017-10-20 12:41:47,360.0,2017-10-20 12:51:55,420.0,2017-10-20 12:55:56,360.0,2017-10-20 12:57:48,360.0,2017-10-20 13:03:55,360,2017-10-20 13:09:48,240,2017-10-20 13:05:47,300,2017-10-20 13:17:47,360,2017-10-20 13:15:54,360,2017-10-20 13:25:48,420,2017-10-20 13:21:46,180,2017-10-20 13:33:48,180,2017-10-20 13:29:48,180,2017-10-20 13:37:47,180,2017-10-20 13:41:47,180,2017-10-20 13:45:47,300.0,2017-10-20 13:49:48,240.0,2017-10-20 13:53:47,240.0,2017-10-20 13:59:55,360.0,2017-10-20 14:01:47,240.0,2017-10-20 14:05:47,120,2017-10-20 14:13:47,180,2017-10-20 14:09:49,120.0,2017-10-20 14:19:55,120.0,2017-10-20 14:25:46,120.0,2017-10-20 14:21:47,120,2017-10-20 14:29:47,120.0,2017-10-20 14:33:47,240.0,2017-10-20 14:41:48,360.0,2017-10-20 14:37:47,300.0,2017-10-20 14:49:51,240.0,2017-10-20 14:47:56,180.0,2017-10-20 14:53:49,120.0,2017-10-20 14:58:04,180,2017-10-20 15:01:47,180,2017-10-20 15:05:48,240,2017-10-20 15:09:53
5,Planalto,"[-5.847289571588046, -35.252429834355524]",180,2017-10-20 09:13:44,180,2017-10-20 09:17:44,240,2017-10-20 09:21:45,240,2017-10-20 09:25:45,120,2017-10-20 09:33:45,120,2017-10-20 09:31:52,240,2017-10-20 09:41:45,180,2017-10-20 09:37:45,180,2017-10-20 09:45:45,300,2017-10-20 09:49:45,360,2017-10-20 09:53:44,300,2017-10-20 09:57:44,180,2017-10-20 10:01:45,180,2017-10-20 10:09:45,180,2017-10-20 10:05:45,300,2017-10-20 10:17:45,240,2017-10-20 10:15:52,180,2017-10-20 10:21:45,180,2017-10-20 10:29:49,180,2017-10-20 10:25:49,180,2017-10-20 10:33:49,120,2017-10-20 10:37:48,120,2017-10-20 10:43:55,420,2017-10-20 10:45:49,540,2017-10-20 10:49:49,480,2017-10-20 10:57:49,600,2017-10-20 10:53:49,300,2017-10-20 11:01:48,300,2017-10-20 11:07:56,540.0,2017-10-20 11:13:47,600.0,2017-10-20 11:09:46,360.0,2017-10-20 11:17:49,300,2017-10-20 11:25:49,240.0,2017-10-20 11:21:49,360,2017-10-20 11:31:53,240,2017-10-20 11:39:55,240.0,2017-10-20 11:41:47,420.0,2017-10-20 11:33:45,300,2017-10-20 11:45:47,360.0,2017-10-20 11:53:48,300.0,2017-10-20 11:49:48,240.0,2017-10-20 11:57:49,120,2017-10-20 12:01:47,180,2017-10-20 12:05:49,180.0,2017-10-20 12:09:47,420.0,2017-10-20 12:13:48,360,2017-10-20 12:21:44,240.0,2017-10-20 12:17:48,120.0,2017-10-20 12:25:47,120.0,2017-10-20 12:29:49,180.0,2017-10-20 12:37:49,120.0,2017-10-20 12:33:49,360.0,2017-10-20 12:45:48,120,2017-10-20 12:41:48,300.0,2017-10-20 12:51:56,360.0,2017-10-20 12:55:58,360.0,2017-10-20 12:57:50,360.0,2017-10-20 13:03:57,300,2017-10-20 13:09:49,180,2017-10-20 13:05:48,240,2017-10-20 13:17:49,240,2017-10-20 13:15:56,420,2017-10-20 13:25:49,420,2017-10-20 13:21:47,300,2017-10-20 13:33:49,300,2017-10-20 13:29:49,240,2017-10-20 13:37:49,300,2017-10-20 13:41:49,300,2017-10-20 13:45:49,360.0,2017-10-20 13:49:49,180.0,2017-10-20 13:53:48,120.0,2017-10-20 13:59:56,300.0,2017-10-20 14:01:49,240.0,2017-10-20 14:05:49,240,2017-10-20 14:13:49,240,2017-10-20 14:09:50,120.0,2017-10-20 14:19:57,180.0,2017-10-20 14:25:47,180.0,2017-10-20 14:21:49,180,2017-10-20 14:29:48,180.0,2017-10-20 14:33:48,300.0,2017-10-20 14:41:49,360.0,2017-10-20 14:37:49,120.0,2017-10-20 14:49:53,300.0,2017-10-20 14:47:58,180.0,2017-10-20 14:53:51,480.0,2017-10-20 14:58:07,120,2017-10-20 15:01:49,240,2017-10-20 15:05:50,180,2017-10-20 15:09:54
6,Ponta Negra,"[-5.8763860955816885, -35.1764169316322]",120,2017-10-20 09:13:45,120,2017-10-20 09:17:45,60,2017-10-20 09:21:46,60,2017-10-20 09:25:45,60,2017-10-20 09:33:46,60,2017-10-20 09:31:53,120,2017-10-20 09:41:46,120,2017-10-20 09:37:46,120,2017-10-20 09:45:46,120,2017-10-20 09:49:45,60,2017-10-20 09:53:45,60,2017-10-20 09:57:45,60,2017-10-20 10:01:46,120,2017-10-20 10:09:46,120,2017-10-20 10:05:46,120,2017-10-20 10:17:46,120,2017-10-20 10:15:53,120,2017-10-20 10:21:46,120,2017-10-20 10:29:50,120,2017-10-20 10:25:50,120,2017-10-20 10:33:51,120,2017-10-20 10:37:50,120,2017-10-20 10:43:57,120,2017-10-20 10:45:51,60,2017-10-20 10:49:51,60,2017-10-20 10:57:50,120,2017-10-20 10:53:51,120,2017-10-20 11:01:49,120,2017-10-20 11:07:58,120.0,2017-10-20 11:13:49,120.0,2017-10-20 11:09:47,120.0,2017-10-20 11:17:51,120,2017-10-20 11:25:51,120.0,2017-10-20 11:21:51,120,2017-10-20 11:31:54,120,2017-10-20 11:39:57,120.0,2017-10-20 11:41:48,120.0,2017-10-20 11:33:47,120,2017-10-20 11:45:48,120.0,2017-10-20 11:53:50,120.0,2017-10-20 11:49:49,120.0,2017-10-20 11:57:50,120,2017-10-20 12:01:48,120,2017-10-20 12:05:50,120.0,2017-10-20 12:09:48,120.0,2017-10-20 12:13:50,120,2017-10-20 12:21:45,120.0,2017-10-20 12:17:49,120.0,2017-10-20 12:25:48,120.0,2017-10-20 12:29:50,120.0,2017-10-20 12:37:50,120.0,2017-10-20 12:35:58,120.0,2017-10-20 12:45:50,120,2017-10-20 12:43:57,120.0,2017-10-20 12:51:58,120.0,2017-10-20 12:55:59,120.0,2017-10-20 12:57:52,120.0,2017-10-20 13:03:58,120,2017-10-20 13:09:51,120,2017-10-20 13:05:50,120,2017-10-20 13:17:51,120,2017-10-20 13:15:57,120,2017-10-20 13:25:51,120,2017-10-20 13:21:49,120,2017-10-20 13:33:51,120,2017-10-20 13:29:51,120,2017-10-20 13:37:50,120,2017-10-20 13:41:50,120,2017-10-20 13:45:50,120.0,2017-10-20 13:49:51,120.0,2017-10-20 13:53:50,60.0,2017-10-20 13:59:57,120.0,2017-10-20 14:01:50,120.0,2017-10-20 14:05:51,120,2017-10-20 14:13:51,120,2017-10-20 14:09:51,60.0,2017-10-20 14:19:58,60.0,2017-10-20 14:25:49,120.0,2017-10-20 14:21:50,120,2017-10-20 14:29:50,120.0,2017-10-20 14:33:50,180.0,2017-10-20 14:41:51,120.0,2017-10-20 14:37:51,300.0,2017-10-20 14:52:02,120.0,2017-10-20 14:50:07,120.0,2017-10-20 14:53:52,1080.0,2017-10-20 14:58:10,60,2017-10-20 15:01:50,60,2017-10-20 15:05:51,120,2017-10-20 15:09:56
7,Ponta Negra,"[-5.884208803888191, -35.158298383397835]",360,2017-10-20 09:13:46,120,2017-10-20 09:17:46,360,2017-10-20 09:21:46,360,2017-10-20 09:27:53,120,2017-10-20 09:33:47,180,2017-10-20 09:31:54,120,2017-10-20 09:41:47,300,2017-10-20 09:37:47,180,2017-10-20 09:45:47,240,2017-10-20 09:49:46,360,2017-10-20 09:53:46,180,2017-10-20 09:57:46,60,2017-10-20 10:01:46,240,2017-10-20 10:09:47,120,2017-10-20 10:05:46,240,2017-10-20 10:17:46,300,2017-10-20 10:15:54,240,2017-10-20 10:21:47,180,2017-10-20 10:29:52,420,2017-10-20 10:25:52,180,2017-10-20 10:33:52,300,2017-10-20 10:37:52,360,2017-10-20 10:43:59,360,2017-10-20 10:45:53,300,2017-10-20 10:49:52,420,2017-10-20 10:57:52,360,2017-10-20 10:53:52,420,2017-10-20 11:01:51,360,2017-10-20 11:07:59,360.0,2017-10-20 11:13:50,360.0,2017-10-20 11:09:48,300.0,2017-10-20 11:17:52,480,2017-10-20 11:25:52,360.0,2017-10-20 11:21:52,360,2017-10-20 11:31:55,420,2017-10-20 11:39:58,300.0,2017-10-20 11:41:50,480.0,2017-10-20 11:33:48,360,2017-10-20 11:45:48,360.0,2017-10-20 11:53:51,420.0,2017-10-20 11:49:51,420.0,2017-10-20 11:57:52,480,2017-10-20 12:01:49,360,2017-10-20 12:05:51,420.0,2017-10-20 12:09:50,300.0,2017-10-20 12:13:51,300,2017-10-20 12:21:46,360.0,2017-10-20 12:17:51,300.0,2017-10-20 12:25:49,420.0,2017-10-20 12:29:51,420.0,2017-10-20 12:39:59,300.0,2017-10-20 12:35:59,420.0,2017-10-20 12:45:52,300,2017-10-20 12:43:59,360.0,2017-10-20 12:52:00,360.0,2017-10-20 12:56:01,300.0,2017-10-20 12:57:54,360.0,2017-10-20 13:04:00,300,2017-10-20 13:09:53,360,2017-10-20 13:05:52,300,2017-10-20 13:17:52,300,2017-10-20 13:15:58,300,2017-10-20 13:25:52,420,2017-10-20 13:21:50,360,2017-10-20 13:33:52,420,2017-10-20 13:29:52,420,2017-10-20 13:37:52,360,2017-10-20 13:41:52,300,2017-10-20 13:45:52,360.0,2017-10-20 13:49:52,360.0,2017-10-20 13:53:51,300.0,2017-10-20 13:59:59,420.0,2017-10-20 14:01:51,420.0,2017-10-20 14:05:52,180,2017-10-20 14:13:53,360,2017-10-20 14:09:53,360.0,2017-10-20 14:19:59,300.0,2017-10-20 14:25:50,300.0,2017-10-20 14:21:51,300,2017-10-20 14:29:51,180.0,2017-10-20 14:33:52,300.0,2017-10-20 14:41:52,480.0,2017-10-20 14:37:52,180.0,2017-10-20 14:52:04,240.0,2017-10-20 14:50:09,480.0,2017-10-20 14:53:54,840.0,2017-10-20 14:58:11,240,2017-10-20 15:01:53,420,2017-10-20 15:05:52,240,2017-10-20 15:09:58
