,NeighborhoodName,PointLocation,UBERTime0,CaptureData0,UBERTime1,CaptureData1,UBERTime2,CaptureData2,UBERTime3,CaptureData3,UBERTime4,CaptureData4,UBERTime5,CaptureData5,UBERTime6,CaptureData6,UBERTime7,CaptureData7,UBERTime8,CaptureData8,UBERTime9,CaptureData9,UBERTime10,CaptureData10,UBERTime11,CaptureData11,UBERTime12,CaptureData12,UBERTime13,CaptureData13,UBERTime14,CaptureData14,UBERTime15,CaptureData15,UBERTime16,CaptureData16,UBERTime17,CaptureData17,UBERTime18,CaptureData18,UBERTime19,CaptureData19,UBERTime20,CaptureData20,UBERTime21,CaptureData21,UBERTime22,CaptureData22,UBERTime23,CaptureData23,UBERTime24,CaptureData24,UBERTime25,CaptureData25,UBERTime26,CaptureData26,UBERTime27,CaptureData27,UBERTime28,CaptureData28,UBERTime29,CaptureData29,UBERTime30,CaptureData30,UBERTime31,CaptureData31,UBERTime32,CaptureData32,UBERTime33,CaptureData33,UBERTime34,CaptureData34,UBERTime35,CaptureData35,UBERTime36,CaptureData36,UBERTime37,CaptureData37,UBERTime38,CaptureData38,UBERTime39,CaptureData39,UBERTime40,CaptureData40,UBERTime41,CaptureData41,UBERTime42,CaptureData42,UBERTime43,CaptureData43,UBERTime44,CaptureData44,UBERTime45,CaptureData45,UBERTime46,CaptureData46,UBERTime47,CaptureData47,UBERTime48,CaptureData48,UBERTime49,CaptureData49,UBERTime50,CaptureData50,UBERTime51,CaptureData51,UBERTime52,CaptureData52,UBERTime53,CaptureData53,UBERTime54,CaptureData54,UBERTime55,CaptureData55,UBERTime56,CaptureData56,UBERTime57,CaptureData57,UBERTime58,CaptureData58,UBERTime59,CaptureData59,UBERTime60,CaptureData60,UBERTime61,CaptureData61,UBERTime62,CaptureData62,UBERTime63,CaptureData63,UBERTime64,CaptureData64,UBERTime65,CaptureData65,UBERTime66,CaptureData66,UBERTime67,CaptureData67,UBERTime68,CaptureData68,UBERTime69,CaptureData69,UBERTime70,CaptureData70,UBERTime71,CaptureData71,UBERTime72,CaptureData72,UBERTime73,CaptureData73,UBERTime74,CaptureData74,UBERTime75,CaptureData75,UBERTime76,CaptureData76,UBERTime77,CaptureData77,UBERTime78,CaptureData78,UBERTime79,CaptureData79,UBERTime80,CaptureData80,UBERTime81,CaptureData81,UBERTime82,CaptureData82,UBERTime83,CaptureData83,UBERTime84,CaptureData84,UBERTime85,CaptureData85,UBERTime86,CaptureData86,UBERTime87,CaptureData87,UBERTime88,CaptureData88,UBERTime89,CaptureData89,UBERTime90,CaptureData90,UBERTime91,CaptureData91,UBERTime92,CaptureData92,UBERTime93,CaptureData93,UBERTime94,CaptureData94,UBERTime95,CaptureData95,UBERTime96,CaptureData96,UBERTime97,CaptureData97,UBERTime98,CaptureData98,UBERTime99,CaptureData99,UBERTime100,CaptureData100,UBERTime101,CaptureData101,UBERTime102,CaptureData102,UBERTime103,CaptureData103,UBERTime104,CaptureData104,UBERTime105,CaptureData105,UBERTime106,CaptureData106,UBERTime107,CaptureData107,UBERTime108,CaptureData108,UBERTime109,CaptureData109,UBERTime110,CaptureData110,UBERTime111,CaptureData111,UBERTime112,CaptureData112,UBERTime113,CaptureData113,UBERTime114,CaptureData114,UBERTime115,CaptureData115,UBERTime116,CaptureData116,UBERTime117,CaptureData117,UBERTime118,CaptureData118,UBERTime119,CaptureData119,UBERTime120,CaptureData120,UBERTime121,CaptureData121,UBERTime122,CaptureData122,UBERTime123,CaptureData123,UBERTime124,CaptureData124,UBERTime125,CaptureData125,UBERTime126,CaptureData126,UBERTime127,CaptureData127,UBERTime128,CaptureData128,UBERTime129,CaptureData129,UBERTime130,CaptureData130,UBERTime131,CaptureData131,UBERTime132,CaptureData132,UBERTime133,CaptureData133,UBERTime134,CaptureData134,UBERTime135,CaptureData135,UBERTime136,CaptureData136,UBERTime137,CaptureData137,UBERTime138,CaptureData138,UBERTime139,CaptureData139,UBERTime140,CaptureData140,UBERTime141,CaptureData141,UBERTime142,CaptureData142,UBERTime143,CaptureData143,UBERTime144,CaptureData144,UBERTime145,CaptureData145,UBERTime146,CaptureData146,UBERTime147,CaptureData147,UBERTime148,CaptureData148,UBERTime149,CaptureData149,UBERTime150,CaptureData150,UBERTime151,CaptureData151,UBERTime152,CaptureData152,UBERTime153,CaptureData153,UBERTime154,CaptureData154,UBERTime155,CaptureData155,UBERTime156,CaptureData156,UBERTime157,CaptureData157,UBERTime158,CaptureData158,UBERTime159,CaptureData159,UBERTime160,CaptureData160,UBERTime161,CaptureData161,UBERTime162,CaptureData162,UBERTime163,CaptureData163,UBERTime164,CaptureData164
0,Pitimbu,"[-5.862868895448012, -35.250377114573894]",540,2017-10-22 10:30:23,360.0,2017-10-22 10:34:23,240,2017-10-22 10:38:23,360,2017-10-22 10:42:24,420,2017-10-22 10:46:23,600,2017-10-22 10:50:23,420,2017-10-22 10:54:23,540,2017-10-22 10:58:23,300,2017-10-22 11:02:23,240,2017-10-22 11:06:24,300,2017-10-22 11:10:23,300.0,2017-10-22 11:14:23,300,2017-10-22 11:18:23,300.0,2017-10-22 11:22:23,300.0,2017-10-22 11:26:23,300,2017-10-22 11:30:23,420,2017-10-22 11:34:23,480,2017-10-22 11:38:23,420,2017-10-22 11:42:23,420,2017-10-22 11:46:23,300,2017-10-22 11:50:23,120,2017-10-22 11:54:24,120,2017-10-22 11:58:23,420,2017-10-22 12:02:23,360,2017-10-22 12:06:23,600,2017-10-22 12:10:23,480,2017-10-22 12:14:23,600,2017-10-22 12:18:23,360,2017-10-22 12:22:23,360.0,2017-10-22 12:26:23,420,2017-10-22 12:30:23,240,2017-10-22 12:34:23,300,2017-10-22 12:38:24,360,2017-10-22 12:42:23,300.0,2017-10-22 12:46:23,300,2017-10-22 12:50:23,420.0,2017-10-22 12:54:23,480,2017-10-22 12:58:23,540,2017-10-22 13:02:23,360,2017-10-22 13:06:23,240,2017-10-22 13:10:23,240,2017-10-22 13:14:23,240,2017-10-22 13:18:23,300.0,2017-10-22 13:22:23,240,2017-10-22 13:26:23,120,2017-10-22 13:30:28,180,2017-10-22 13:34:23,240,2017-10-22 13:38:24,300,2017-10-22 13:42:23,120,2017-10-22 13:46:23,180,2017-10-22 13:50:23,240,2017-10-22 13:54:23,240,2017-10-22 13:58:23,240,2017-10-22 14:02:23,180,2017-10-22 14:06:23,180,2017-10-22 14:10:24,300,2017-10-22 14:14:23,300,2017-10-22 14:18:23,420,2017-10-22 14:22:23,240,2017-10-22 14:26:23,300,2017-10-22 14:30:23,180,2017-10-22 14:34:23,360,2017-10-22 14:38:23,240,2017-10-22 14:42:23,240,2017-10-22 14:46:23,300,2017-10-22 14:50:23,180,2017-10-22 14:54:23,300,2017-10-22 14:58:24,300,2017-10-22 15:02:23,360,2017-10-22 15:06:23,360,2017-10-22 15:10:23,240,2017-10-22 15:14:23,360,2017-10-22 15:18:24,360,2017-10-22 15:22:23,300,2017-10-22 15:26:23,360,2017-10-22 15:30:23,300,2017-10-22 15:34:23,300,2017-10-22 15:38:23,300,2017-10-22 15:42:23,240,2017-10-22 15:46:24,240,2017-10-22 15:50:23,540,2017-10-22 15:54:23,660,2017-10-22 15:58:23,540,2017-10-22 16:02:24,420,2017-10-22 16:06:23,600,2017-10-22 16:10:23,300,2017-10-22 16:14:23,180,2017-10-22 16:18:23,300.0,2017-10-22 16:22:23,540,2017-10-22 16:26:24,420,2017-10-22 16:30:23,420,2017-10-22 16:34:23,420,2017-10-22 16:38:23,420.0,2017-10-22 16:42:23,360.0,2017-10-22 16:46:24,480,2017-10-22 16:50:23,540,2017-10-22 16:54:23,840.0,2017-10-22 16:58:23,480,2017-10-22 17:02:23,300,2017-10-22 17:06:23,180,2017-10-22 17:10:23,480,2017-10-22 17:14:24,540,2017-10-22 17:18:23,540.0,2017-10-22 17:22:24,420.0,2017-10-22 17:26:24,540.0,2017-10-22 17:30:24,480.0,2017-10-22 17:34:23,540,2017-10-22 17:38:23,540,2017-10-22 17:42:24,480.0,2017-10-22 17:46:23,600.0,2017-10-22 17:50:24,300,2017-10-22 17:54:23,300,2017-10-22 17:58:23,360.0,2017-10-22 18:02:23,240,2017-10-22 18:06:24,660,2017-10-22 18:10:23,600,2017-10-22 18:14:23,600,2017-10-22 18:18:24,360,2017-10-22 18:22:23,660,2017-10-22 18:26:23,300,2017-10-22 18:30:23,240,2017-10-22 18:34:23,600,2017-10-22 18:38:23,300.0,2017-10-22 18:42:24,240,2017-10-22 18:46:23,780.0,2017-10-22 18:50:23,300,2017-10-22 18:54:23,360.0,2017-10-22 18:58:23,480,2017-10-22 19:02:24,540,2017-10-22 19:06:23,300.0,2017-10-22 19:10:23,420,2017-10-22 19:14:23,240,2017-10-22 19:18:23,240,2017-10-22 19:22:23,300,2017-10-22 19:26:23,540,2017-10-22 19:30:23,300,2017-10-22 19:38:23,240,2017-10-22 19:42:23,480,2017-10-22 19:46:23,540.0,2017-10-22 19:34:23,540.0,2017-10-22 19:50:23,420,2017-10-22 19:54:29,660.0,2017-10-22 19:58:23,660.0,2017-10-22 20:02:23,600.0,2017-10-22 20:06:23,600,2017-10-22 20:10:23,900.0,2017-10-22 20:14:23,600,2017-10-22 20:18:24,420.0,2017-10-22 20:22:23,360,2017-10-22 20:26:23,240,2017-10-22 20:30:23,180,2017-10-22 20:34:24,180,2017-10-22 20:38:23,300,2017-10-22 20:42:23,180,2017-10-22 20:46:23,480,2017-10-22 20:50:23,300.0,2017-10-22 20:54:23,480,2017-10-22 20:58:23,240,2017-10-22 21:02:23,480,2017-10-22 21:06:23,600.0,2017-10-22 21:10:23,600,2017-10-22 21:14:24,840.0,2017-10-22 21:18:23,480.0,2017-10-22 21:22:24,540.0,2017-10-22 21:26:23
1,Pitimbu,"[-5.845867075496618, -35.24244491076026]",420,2017-10-22 10:30:24,240.0,2017-10-22 10:34:24,300,2017-10-22 10:38:24,360,2017-10-22 10:42:24,360,2017-10-22 10:46:24,480,2017-10-22 10:50:24,360,2017-10-22 10:54:24,60,2017-10-22 10:58:24,300,2017-10-22 11:02:24,300,2017-10-22 11:06:24,480,2017-10-22 11:10:24,360.0,2017-10-22 11:14:24,300,2017-10-22 11:18:24,300.0,2017-10-22 11:22:24,360.0,2017-10-22 11:26:24,240,2017-10-22 11:30:24,300,2017-10-22 11:34:24,420,2017-10-22 11:38:24,480,2017-10-22 11:42:24,420,2017-10-22 11:46:24,240,2017-10-22 11:50:24,240,2017-10-22 11:54:25,480,2017-10-22 11:58:24,540,2017-10-22 12:02:24,420,2017-10-22 12:06:24,480,2017-10-22 12:10:24,420,2017-10-22 12:14:24,480,2017-10-22 12:18:24,540,2017-10-22 12:22:24,180.0,2017-10-22 12:26:24,300,2017-10-22 12:30:24,480,2017-10-22 12:34:24,360,2017-10-22 12:38:24,240,2017-10-22 12:42:24,180.0,2017-10-22 12:46:25,180,2017-10-22 12:50:24,120.0,2017-10-22 12:54:24,300,2017-10-22 12:58:24,240,2017-10-22 13:02:24,180,2017-10-22 13:06:24,180,2017-10-22 13:10:24,480,2017-10-22 13:14:24,180,2017-10-22 13:18:24,300.0,2017-10-22 13:22:24,120,2017-10-22 13:26:24,180,2017-10-22 13:30:29,120,2017-10-22 13:34:24,300,2017-10-22 13:38:25,180,2017-10-22 13:42:24,180,2017-10-22 13:46:24,180,2017-10-22 13:50:24,360,2017-10-22 13:54:24,180,2017-10-22 13:58:24,360,2017-10-22 14:02:24,420,2017-10-22 14:06:24,420,2017-10-22 14:10:24,420,2017-10-22 14:14:24,420,2017-10-22 14:18:24,360,2017-10-22 14:22:24,480,2017-10-22 14:26:24,180,2017-10-22 14:30:24,180,2017-10-22 14:34:24,420,2017-10-22 14:38:24,120,2017-10-22 14:42:24,180,2017-10-22 14:46:24,300,2017-10-22 14:50:24,120,2017-10-22 14:54:24,120,2017-10-22 14:58:25,180,2017-10-22 15:02:24,360,2017-10-22 15:06:24,420,2017-10-22 15:10:24,180,2017-10-22 15:14:24,480,2017-10-22 15:18:24,480,2017-10-22 15:22:24,120,2017-10-22 15:26:24,360,2017-10-22 15:30:24,180,2017-10-22 15:34:24,300,2017-10-22 15:38:24,300,2017-10-22 15:42:25,240,2017-10-22 15:46:24,240,2017-10-22 15:50:24,360,2017-10-22 15:54:24,420,2017-10-22 15:58:24,360,2017-10-22 16:02:24,240,2017-10-22 16:06:24,240,2017-10-22 16:10:24,300,2017-10-22 16:14:24,420,2017-10-22 16:18:24,420.0,2017-10-22 16:22:24,480,2017-10-22 16:26:24,660,2017-10-22 16:30:24,180,2017-10-22 16:34:24,480,2017-10-22 16:38:24,360.0,2017-10-22 16:42:24,420.0,2017-10-22 16:46:24,360,2017-10-22 16:50:24,480,2017-10-22 16:54:24,360.0,2017-10-22 16:58:24,120,2017-10-22 17:02:24,120,2017-10-22 17:06:24,360,2017-10-22 17:10:24,300,2017-10-22 17:14:25,240,2017-10-22 17:18:24,240.0,2017-10-22 17:22:24,360.0,2017-10-22 17:26:24,360.0,2017-10-22 17:30:24,300.0,2017-10-22 17:34:24,300,2017-10-22 17:38:24,420,2017-10-22 17:42:25,240.0,2017-10-22 17:46:24,420.0,2017-10-22 17:50:24,120,2017-10-22 17:54:24,180,2017-10-22 17:58:24,420.0,2017-10-22 18:02:24,360,2017-10-22 18:06:24,180,2017-10-22 18:10:24,180,2017-10-22 18:14:24,600,2017-10-22 18:18:24,420,2017-10-22 18:22:24,600,2017-10-22 18:26:25,600,2017-10-22 18:30:24,540,2017-10-22 18:34:24,480,2017-10-22 18:38:24,420.0,2017-10-22 18:42:24,360,2017-10-22 18:46:24,120.0,2017-10-22 18:50:24,120,2017-10-22 18:54:24,480.0,2017-10-22 18:58:24,420,2017-10-22 19:02:25,600,2017-10-22 19:06:24,540.0,2017-10-22 19:10:24,240,2017-10-22 19:14:24,240,2017-10-22 19:18:24,420,2017-10-22 19:22:24,240,2017-10-22 19:26:24,180,2017-10-22 19:30:25,360,2017-10-22 19:38:24,360,2017-10-22 19:42:24,240,2017-10-22 19:46:24,240.0,2017-10-22 19:34:24,480.0,2017-10-22 19:50:24,360,2017-10-22 19:54:30,240.0,2017-10-22 19:58:24,540.0,2017-10-22 20:02:24,540.0,2017-10-22 20:06:24,420,2017-10-22 20:10:24,720.0,2017-10-22 20:14:24,360,2017-10-22 20:18:24,360.0,2017-10-22 20:22:24,180,2017-10-22 20:26:24,180,2017-10-22 20:30:24,240,2017-10-22 20:34:25,420,2017-10-22 20:38:24,420,2017-10-22 20:42:24,420,2017-10-22 20:46:24,420,2017-10-22 20:50:24,120.0,2017-10-22 20:54:24,300,2017-10-22 20:58:24,360,2017-10-22 21:02:24,480,2017-10-22 21:06:24,540.0,2017-10-22 21:10:24,420,2017-10-22 21:14:25,660.0,2017-10-22 21:18:25,480.0,2017-10-22 21:22:24,360.0,2017-10-22 21:26:24
2,Pitimbu,"[-5.867028965170922, -35.234957700686216]",360,2017-10-22 10:30:25,360.0,2017-10-22 10:34:25,360,2017-10-22 10:38:25,420,2017-10-22 10:42:25,480,2017-10-22 10:46:25,360,2017-10-22 10:50:25,420,2017-10-22 10:54:25,300,2017-10-22 10:58:25,360,2017-10-22 11:02:25,360,2017-10-22 11:06:25,120,2017-10-22 11:10:25,240.0,2017-10-22 11:14:26,300,2017-10-22 11:18:25,300.0,2017-10-22 11:22:25,240.0,2017-10-22 11:26:25,300,2017-10-22 11:30:25,300,2017-10-22 11:34:25,420,2017-10-22 11:38:25,360,2017-10-22 11:42:25,420,2017-10-22 11:46:25,360,2017-10-22 11:50:25,360,2017-10-22 11:54:26,300,2017-10-22 11:58:25,360,2017-10-22 12:02:25,480,2017-10-22 12:06:25,360,2017-10-22 12:10:25,420,2017-10-22 12:14:25,360,2017-10-22 12:18:25,360,2017-10-22 12:22:25,420.0,2017-10-22 12:26:25,480,2017-10-22 12:30:25,360,2017-10-22 12:34:25,480,2017-10-22 12:38:25,420,2017-10-22 12:42:25,360.0,2017-10-22 12:46:26,360,2017-10-22 12:50:25,360.0,2017-10-22 12:54:25,300,2017-10-22 12:58:25,480,2017-10-22 13:02:25,420,2017-10-22 13:06:25,300,2017-10-22 13:10:25,300,2017-10-22 13:14:25,120,2017-10-22 13:18:25,300.0,2017-10-22 13:22:25,240,2017-10-22 13:26:25,300,2017-10-22 13:30:30,360,2017-10-22 13:34:25,240,2017-10-22 13:38:26,240,2017-10-22 13:42:25,240,2017-10-22 13:46:25,300,2017-10-22 13:50:25,360,2017-10-22 13:54:25,360,2017-10-22 13:58:25,360,2017-10-22 14:02:25,240,2017-10-22 14:06:25,240,2017-10-22 14:10:25,300,2017-10-22 14:14:25,360,2017-10-22 14:18:25,360,2017-10-22 14:22:25,360,2017-10-22 14:26:25,300,2017-10-22 14:30:25,240,2017-10-22 14:34:25,300,2017-10-22 14:38:25,300,2017-10-22 14:42:25,300,2017-10-22 14:46:25,300,2017-10-22 14:50:25,300,2017-10-22 14:54:25,240,2017-10-22 14:58:25,240,2017-10-22 15:02:25,540,2017-10-22 15:06:25,540,2017-10-22 15:10:25,360,2017-10-22 15:14:25,480,2017-10-22 15:18:25,420,2017-10-22 15:22:25,360,2017-10-22 15:26:25,420,2017-10-22 15:30:25,360,2017-10-22 15:34:25,360,2017-10-22 15:38:25,180,2017-10-22 15:42:26,360,2017-10-22 15:46:25,360,2017-10-22 15:50:25,540,2017-10-22 15:54:25,480,2017-10-22 15:58:25,480,2017-10-22 16:02:25,480,2017-10-22 16:06:25,540,2017-10-22 16:10:25,300,2017-10-22 16:14:25,240,2017-10-22 16:18:25,180.0,2017-10-22 16:22:25,240,2017-10-22 16:26:25,480,2017-10-22 16:30:25,360,2017-10-22 16:34:25,420,2017-10-22 16:38:25,480.0,2017-10-22 16:42:25,360.0,2017-10-22 16:46:25,420,2017-10-22 16:50:25,480,2017-10-22 16:54:25,480.0,2017-10-22 16:58:25,420,2017-10-22 17:02:25,300,2017-10-22 17:06:25,360,2017-10-22 17:10:25,300,2017-10-22 17:14:26,480,2017-10-22 17:18:25,360.0,2017-10-22 17:22:25,120.0,2017-10-22 17:26:25,180.0,2017-10-22 17:30:25,240.0,2017-10-22 17:34:25,240,2017-10-22 17:38:25,180,2017-10-22 17:42:26,540.0,2017-10-22 17:46:25,420.0,2017-10-22 17:50:25,360,2017-10-22 17:54:25,480,2017-10-22 17:58:25,180.0,2017-10-22 18:02:25,180,2017-10-22 18:06:25,540,2017-10-22 18:10:25,420,2017-10-22 18:14:25,600,2017-10-22 18:18:25,300,2017-10-22 18:22:25,180,2017-10-22 18:26:25,540,2017-10-22 18:30:25,360,2017-10-22 18:34:25,480,2017-10-22 18:38:25,300.0,2017-10-22 18:42:25,300,2017-10-22 18:46:25,480.0,2017-10-22 18:50:25,420,2017-10-22 18:54:25,420.0,2017-10-22 18:58:25,360,2017-10-22 19:02:25,480,2017-10-22 19:06:25,420.0,2017-10-22 19:10:25,420,2017-10-22 19:14:25,360,2017-10-22 19:18:25,420,2017-10-22 19:22:25,480,2017-10-22 19:26:25,240,2017-10-22 19:30:25,240,2017-10-22 19:38:25,300,2017-10-22 19:42:25,240,2017-10-22 19:46:25,240.0,2017-10-22 19:34:25,180.0,2017-10-22 19:50:25,360,2017-10-22 19:54:32,300.0,2017-10-22 19:58:25,360.0,2017-10-22 20:02:25,300.0,2017-10-22 20:06:25,480,2017-10-22 20:10:25,540.0,2017-10-22 20:14:25,300,2017-10-22 20:18:25,540.0,2017-10-22 20:22:26,480,2017-10-22 20:26:25,240,2017-10-22 20:30:25,360,2017-10-22 20:34:25,240,2017-10-22 20:38:25,180,2017-10-22 20:42:25,360,2017-10-22 20:46:25,300,2017-10-22 20:50:25,300.0,2017-10-22 20:54:25,120,2017-10-22 20:58:25,420,2017-10-22 21:02:25,300,2017-10-22 21:06:25,420.0,2017-10-22 21:10:25,540,2017-10-22 21:14:26,540.0,2017-10-22 21:18:25,360.0,2017-10-22 21:22:25,480.0,2017-10-22 21:26:25
3,Planalto,"[-5.861454407675107, -35.258215175863086]",360,2017-10-22 10:30:26,240.0,2017-10-22 10:34:26,240,2017-10-22 10:38:26,360,2017-10-22 10:42:26,420,2017-10-22 10:46:26,540,2017-10-22 10:50:26,360,2017-10-22 10:54:26,420,2017-10-22 10:58:26,240,2017-10-22 11:02:26,120,2017-10-22 11:06:26,360,2017-10-22 11:10:26,240.0,2017-10-22 11:14:27,240,2017-10-22 11:18:26,240.0,2017-10-22 11:22:26,300.0,2017-10-22 11:26:26,300,2017-10-22 11:30:26,420,2017-10-22 11:34:26,420,2017-10-22 11:38:26,300,2017-10-22 11:42:26,240,2017-10-22 11:46:26,180,2017-10-22 11:50:26,180,2017-10-22 11:54:27,180,2017-10-22 11:58:27,360,2017-10-22 12:02:26,300,2017-10-22 12:06:26,660,2017-10-22 12:10:26,420,2017-10-22 12:14:26,360,2017-10-22 12:18:26,240,2017-10-22 12:22:27,360.0,2017-10-22 12:26:26,360,2017-10-22 12:30:27,180,2017-10-22 12:34:26,120,2017-10-22 12:38:26,180,2017-10-22 12:42:26,180.0,2017-10-22 12:46:27,120,2017-10-22 12:50:26,360.0,2017-10-22 12:54:26,360,2017-10-22 12:58:26,480,2017-10-22 13:02:26,240,2017-10-22 13:06:26,120,2017-10-22 13:10:26,120,2017-10-22 13:14:26,120,2017-10-22 13:18:26,120.0,2017-10-22 13:22:26,240,2017-10-22 13:26:26,240,2017-10-22 13:30:31,240,2017-10-22 13:34:26,120,2017-10-22 13:38:26,120,2017-10-22 13:42:26,120,2017-10-22 13:46:26,180,2017-10-22 13:50:26,240,2017-10-22 13:54:26,240,2017-10-22 13:58:26,240,2017-10-22 14:02:26,120,2017-10-22 14:06:26,180,2017-10-22 14:10:27,240,2017-10-22 14:14:26,180,2017-10-22 14:18:26,300,2017-10-22 14:22:26,120,2017-10-22 14:26:26,120,2017-10-22 14:30:26,180,2017-10-22 14:34:26,360,2017-10-22 14:38:26,180,2017-10-22 14:42:26,180,2017-10-22 14:46:26,300,2017-10-22 14:50:26,180,2017-10-22 14:54:26,240,2017-10-22 14:58:26,180,2017-10-22 15:02:26,120,2017-10-22 15:06:26,300,2017-10-22 15:10:26,180,2017-10-22 15:14:26,180,2017-10-22 15:18:26,240,2017-10-22 15:22:26,180,2017-10-22 15:26:27,240,2017-10-22 15:30:26,180,2017-10-22 15:34:26,240,2017-10-22 15:38:26,180,2017-10-22 15:42:27,180,2017-10-22 15:46:26,180,2017-10-22 15:50:26,300,2017-10-22 15:54:26,540,2017-10-22 15:58:26,360,2017-10-22 16:02:26,240,2017-10-22 16:06:26,240,2017-10-22 16:10:26,120,2017-10-22 16:14:26,120,2017-10-22 16:18:26,180.0,2017-10-22 16:22:26,600,2017-10-22 16:26:26,420,2017-10-22 16:30:26,420,2017-10-22 16:34:26,540,2017-10-22 16:38:26,420.0,2017-10-22 16:42:26,360.0,2017-10-22 16:46:26,420,2017-10-22 16:50:26,720,2017-10-22 16:54:26,540.0,2017-10-22 16:58:26,360,2017-10-22 17:02:26,300,2017-10-22 17:06:26,240,2017-10-22 17:10:26,300,2017-10-22 17:14:27,420,2017-10-22 17:18:26,540.0,2017-10-22 17:22:26,360.0,2017-10-22 17:26:26,480.0,2017-10-22 17:30:27,420.0,2017-10-22 17:34:26,480,2017-10-22 17:38:26,480,2017-10-22 17:42:27,480.0,2017-10-22 17:46:26,600.0,2017-10-22 17:50:26,240,2017-10-22 17:54:26,360,2017-10-22 17:58:26,300.0,2017-10-22 18:02:26,240,2017-10-22 18:06:26,600,2017-10-22 18:10:26,660,2017-10-22 18:14:26,480,2017-10-22 18:18:26,420,2017-10-22 18:22:26,720,2017-10-22 18:26:26,240,2017-10-22 18:30:26,420,2017-10-22 18:34:26,420,2017-10-22 18:38:26,300.0,2017-10-22 18:42:26,240,2017-10-22 18:46:26,600.0,2017-10-22 18:50:26,300,2017-10-22 18:54:26,300.0,2017-10-22 18:58:26,300,2017-10-22 19:02:26,480,2017-10-22 19:06:26,180.0,2017-10-22 19:10:26,180,2017-10-22 19:14:26,120,2017-10-22 19:18:26,240,2017-10-22 19:22:26,240,2017-10-22 19:26:26,480,2017-10-22 19:30:26,180,2017-10-22 19:38:26,180,2017-10-22 19:42:26,420,2017-10-22 19:46:26,480.0,2017-10-22 19:34:26,420.0,2017-10-22 19:50:26,300,2017-10-22 19:54:33,600.0,2017-10-22 19:58:26,420.0,2017-10-22 20:02:26,600.0,2017-10-22 20:06:26,360,2017-10-22 20:10:26,600.0,2017-10-22 20:14:27,540,2017-10-22 20:18:26,180.0,2017-10-22 20:22:27,180,2017-10-22 20:26:26,180,2017-10-22 20:30:26,240,2017-10-22 20:34:27,180,2017-10-22 20:38:26,240,2017-10-22 20:42:26,180,2017-10-22 20:46:26,360,2017-10-22 20:50:26,240.0,2017-10-22 20:54:26,480,2017-10-22 20:58:26,240,2017-10-22 21:02:26,420,2017-10-22 21:06:26,540.0,2017-10-22 21:10:26,780,2017-10-22 21:14:27,840.0,2017-10-22 21:18:26,480.0,2017-10-22 21:22:26,420.0,2017-10-22 21:26:26
